POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Dealer,0.0,1.0,5.0,BHK,5705.655311,1.0,0.0,"Sector-102 Gurgaon,Gurgaon",28.479440000000004,76.971432,340.0
Dealer,0.0,1.0,3.0,BHK,174909.0909,1.0,0.0,"Sector-109 Gurgaon,Gurgaon",28.510825,77.006087,9620.0
Dealer,1.0,0.0,1.0,BHK,635.039223,0.0,1.0,"Ulwe,Lalitpur",24.69028,78.41889,34.0
Owner,0.0,0.0,2.0,BHK,1062.281723,1.0,1.0,"Kereguddadahalli,Bangalore",13.079235,77.517166,36.5
Builder,1.0,0.0,2.0,BHK,718.4210526,0.0,0.0,"Salt Lake,Kolkata",22.54111,88.33778000000001,27.3
Owner,0.0,0.0,3.0,BHK,1420.959147,1.0,1.0,"T C PALYA MAIN ROAD,Bangalore",28.776296,77.504595,120.0
Owner,0.0,0.0,2.0,BHK,1100.244499,1.0,1.0,"Mallappa Layout,Bangalore",12.96991,77.59796,45.0
Dealer,0.0,0.0,3.0,BHK,1610.070258,1.0,1.0,"Meera Nagar,Pune",26.688666,81.375917,220.0
Dealer,0.0,0.0,2.0,BHK,1046.167842,1.0,1.0,"Action area 1A,Kolkata",22.582439,88.451577,46.0
Owner,0.0,1.0,2.0,BHK,930.2325581,1.0,1.0,"Gotri,Vadodara",22.312358,73.145436,32.0
Owner,0.0,1.0,3.0,BHK,1601.195559,1.0,1.0,"Chokkanahalli,Bangalore",13.083275,77.628516,75.0
Dealer,0.0,0.0,2.0,BHK,750.0,1.0,1.0,"Sector-79 Mohali,Mohali",30.678174,76.712936,45.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,2.0,BHK,1275.0223130000002,1.0,1.0,"Lower Parel,Lalitpur",18.996305,72.827789,500.0
Dealer,0.0,0.0,1.0,BHK,700.0,1.0,1.0,"Bhandup (West),Lalitpur",19.147866,72.932609,98.0
Dealer,1.0,1.0,3.0,BHK,842.4226301000001,0.0,0.0,"Mulund (West),Lalitpur",19.1759,72.9522,190.0
Owner,0.0,1.0,2.0,BHK,1099.29078,1.0,1.0,"Vadsar,Vadodara",22.3,73.2,15.5
Owner,0.0,1.0,3.0,BHK,1562.2128289999998,1.0,1.0,"Hosa Road,Bangalore",12.863589,77.656426,85.0
Owner,0.0,0.0,2.0,BHK,1000.0,1.0,1.0,"Gubbalala,Bangalore",12.96991,77.59796,44.5
Dealer,1.0,0.0,3.0,BHK,1163.027953,0.0,1.0,"VIP Road,Guwahati",22.616946,88.431928,57.0
Owner,0.0,0.0,3.0,BHK,1400.180668,1.0,1.0,"Samardha,Bhopal",23.33225,77.58272,31.0
Owner,0.0,0.0,2.0,BHK,1255.01133,1.0,1.0,"Sector-4 Vaishali,Ghaziabad",28.644695,77.33895600000001,72.0
Owner,0.0,0.0,1.0,BHK,725.0880463999999,1.0,1.0,"Lohegaon,Pune",18.595456,73.946088,35.0
Dealer,1.0,0.0,3.0,BHK,1097.959184,0.0,1.0,"Fuljhore,Durgapur",23.55,87.32,26.9
unknown,0.0,0.0,1.0,Studio,-1000,1.0,1.0,"Sector 35I Kharghar,Maharashtra",999.0,-999.0,-1000000.0
Dealer,1.0,1.0,1.0,BHK,8072.009292,0.0,1.0,"Ghodbunder Road,Lalitpur",24.69028,78.41889,69.5
Owner,0.0,0.0,1.0,BHK,749.6592458,1.0,1.0,"Amroli,Surat",21.23994,72.85651999999999,16.5
Dealer,0.0,0.0,2.0,BHK,780.2340702,1.0,1.0,"Suman Sankul Apartment,Maharashtra",18.96,72.82,18.0
Dealer,0.0,0.0,2.0,BHK,1146.114244,1.0,1.0,"Yemlur,Bangalore",12.96991,77.59796,93.5
Dealer,0.0,0.0,1.0,RK,350.0072918,1.0,1.0,"Adharwadi,Lalitpur",24.69028,78.41889,24.0
Dealer,0.0,0.0,4.0,BHK,2550.239723,1.0,1.0,"Kalyani Nagar,Pune",18.5481,73.8995,250.0
unknown,0.0,1.0,2.0,Studio,-1000,1.0,1.0,"Ghodbunder Road,Lalitpur",999.0,-999.0,-1000000.0
Owner,0.0,0.0,2.0,BHK,935.1432881,1.0,1.0,"Waluj,Aurangabad",19.788469,75.23066700000001,31.0
Dealer,1.0,0.0,2.0,BHK,823.3333332999999,0.0,1.0,"Joka,Kolkata",22.452032,88.298947,24.7
Dealer,0.0,1.0,1.0,BHK,750.0,1.0,1.0,"Mira Road East,Mumbai",19.2836,72.8675,60.0
Owner,0.0,0.0,2.0,BHK,1110.026836,1.0,1.0,"Mahamayatala,Kolkata",22.54111,88.33778000000001,45.5
,,,,,nan,,,,,,nan
Owner,0.0,1.0,2.0,BHK,1098.059244,1.0,1.0,"Valkeshwari,Jamnagar",22.473819,70.05781,43.0
Owner,0.0,0.0,2.0,BHK,900.0,1.0,1.0,"Kovur,Chennai",13.011583,80.123114,63.0
Dealer,0.0,0.0,2.0,BHK,1094.391245,1.0,1.0,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,24.0
Owner,0.0,1.0,3.0,BHK,1375.305623,1.0,1.0,"Mihan,Nagpur",21.15389,79.08306,45.0
Dealer,0.0,1.0,3.0,BHK,1981.178801,1.0,1.0,"Doddakallasandra,Bangalore",12.880993,77.557654,120.0
Dealer,0.0,0.0,2.0,BHK,1157.024793,1.0,1.0,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,70.0
Dealer,1.0,0.0,2.0,BHK,1219.688744,0.0,1.0,"SUM Hospital,Bhubaneswar",20.26444,85.82806,33.7
,,,,,nan,,,,,,nan
Owner,0.0,0.0,3.0,BHK,1297.0168609999998,1.0,1.0,"Kolathur,Kanchipuram",12.942243,79.99264699999999,60.0
unknown,1.0,1.0,2.0,Studio,-1000,0.0,1.0,"Mumbra,Mumbai",999.0,-999.0,-1000000.0
Dealer,0.0,0.0,3.0,BHK,1953.506544,1.0,1.0,"New Town,Kolkata",22.5922,88.484911,100.0
Dealer,0.0,1.0,1.0,BHK,618.0175897,1.0,1.0,"Electronics City Phase 1,Bangalore",12.840956,77.659441,52.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,2.0,BHK,1106.074343,1.0,1.0,"Kodihalli,Bangalore",13.177301000000002,77.458221,61.0
Owner,0.0,0.0,2.0,BHK,1000.0,1.0,1.0,"Race Course Circle,Vadodara",22.3146,73.1643,32.0
Dealer,0.0,1.0,3.0,BHK,2205.620776,1.0,1.0,"Piplya Kumar,Indore",22.761472,75.911242,62.0
Owner,0.0,0.0,2.0,BHK,816.2031439,1.0,1.0,"Sonarpur,Kolkata",22.4426,88.4304,27.0
Dealer,0.0,0.0,2.0,BHK,638.076866,1.0,1.0,"Dombivli (East),Mumbai",19.2167,73.0833,43.0
Dealer,0.0,1.0,3.0,BHK,1724.853746,1.0,1.0,"Sector-137 Noida,Noida",28.506454,77.40956800000001,91.4
Dealer,0.0,0.0,1.0,BHK,665.0496831,1.0,1.0,"Goregaon (West),Lalitpur",19.161955,72.839616,85.0
Owner,0.0,0.0,3.0,BHK,1300.148588,1.0,1.0,"Shivane,Pune",18.466551000000003,73.789732,70.0
Dealer,1.0,0.0,3.0,BHK,3187.641758,0.0,1.0,"Armane Nagar,Bangalore",13.02375,77.57785200000001,520.0
Dealer,0.0,1.0,3.0,BHK,1183.548673,1.0,1.0,"Kanjur Marg (East),Mumbai",19.221571,73.042474,240.0
Dealer,0.0,0.0,2.0,BHK,1186.186186,1.0,1.0,"Pritam Nagar,Allahabad",25.459199,81.787387,47.4
unknown,1.0,0.0,1.0,Studio,-1000,0.0,1.0,"Navare Nagar,Lalitpur",999.0,-999.0,-1000000.0
Dealer,0.0,0.0,3.0,BHK,1650.165017,1.0,1.0,"Ruby Hosp. Main Road,Kolkata",22.513667,88.401425,150.0
Dealer,0.0,1.0,2.0,BHK,592.0913512,1.0,1.0,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,28.0
Dealer,0.0,0.0,2.0,BHK,955.1098376,1.0,1.0,"Mira Bhayandar,Maharashtra",19.30405,72.813559,80.0
Dealer,0.0,1.0,2.0,BHK,702.8332967,1.0,1.0,"Malad (West),Lalitpur",19.1849,72.8347,160.0
Owner,0.0,0.0,3.0,BHK,910.2730819,1.0,1.0,"Kolar Road,Bhopal",23.163669,77.422617,28.0
Dealer,0.0,0.0,2.0,BHK,700.022106,1.0,1.0,"Samata Nagar,Lalitpur",19.206252,72.962035,95.0
Owner,0.0,0.0,3.0,BHK,1980.00198,1.0,1.0,"Ramprastha Greens,Ghaziabad",28.651918,77.348794,200.0
Dealer,0.0,1.0,3.0,BHK,1350.037801,1.0,1.0,"Goregaon (West),Mumbai",19.161955,72.839616,250.0
Dealer,1.0,1.0,2.0,BHK,711.6804555,0.0,1.0,"Kanjur Marg (East),Mumbai",19.221571,73.042474,160.0
Dealer,1.0,0.0,2.0,BHK,689.9563319,0.0,1.0,"New Barrakpur,Kolkata",22.680731,88.442807,15.8
Dealer,0.0,1.0,3.0,BHK,1730.214675,1.0,1.0,"Sector-79 Noida,Noida",28.558047,77.392752,108.0
Dealer,1.0,0.0,2.0,BHK,620.0140537000001,0.0,1.0,"Mulund (East),Lalitpur",19.1649,72.9608,150.0
Dealer,0.0,0.0,3.0,BHK,1625.406352,1.0,1.0,"Mahalakshmi Layout,Bangalore",13.009576,77.54656700000001,130.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,1.0,BHK,439.0779363,1.0,1.0,"Sevoke Road,Siliguri",26.724219,88.326357,20.0
Dealer,0.0,0.0,2.0,BHK,1015.056674,1.0,1.0,"Hadapsar,Pune",18.49667,73.94167,120.0
Owner,0.0,0.0,3.0,BHK,2400.0,1.0,1.0,"6th block Koramangala,Bangalore",12.9259,77.6229,330.0
Dealer,0.0,0.0,2.0,BHK,850.0510031,1.0,1.0,"Sector-49 Noida,Noida",28.564519,77.366816,25.0
Dealer,0.0,0.0,3.0,BHK,1299.929095,1.0,1.0,"City Center,Gwalior",26.209302,78.194369,55.0
Dealer,1.0,1.0,3.0,BHK,1661.129568,0.0,1.0,"Sector-88 Mohali,Mohali",30.684523,76.691728,80.0
Owner,0.0,0.0,2.0,BHK,719.3143557,1.0,1.0,"Urapakkam West,Chennai",12.86561,80.085466,23.5
Dealer,1.0,1.0,2.0,BHK,729.9962078,0.0,1.0,"Balkum,Maharashtra",19.222101,72.988231,77.0
Dealer,0.0,1.0,1.0,BHK,533.0019331999999,1.0,1.0,"Avadi,Chennai",21.490368,73.338475,19.3
Owner,0.0,0.0,1.0,BHK,667.0372428999999,1.0,1.0,"Prashant Nagar,Nagpur",21.18049,79.070097,36.0
Dealer,0.0,0.0,2.0,BHK,1018.0472,1.0,1.0,"Sector 19 Kharghar,Maharashtra",19.048979,73.078232,110.0
Dealer,1.0,1.0,3.0,BHK,1428.137344,0.0,1.0,"Palanpur Gam,Surat",24.17311,72.416912,47.0
Owner,0.0,0.0,3.0,BHK,1796.324444,1.0,1.0,"6th Phase JP Nagar,Bangalore",35.0,136.0,130.0
Dealer,0.0,1.0,2.0,BHK,807.0054945,1.0,1.0,"Amlidih,Raipur",21.213822,81.676956,23.5
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,2400.0,1.0,1.0,"Khar West,Maharashtra",19.0705,72.8309,750.0
Owner,0.0,0.0,3.0,BHK,1153.039832,1.0,1.0,"Kundalahalli Colony,Bangalore",12.97045,77.712284,55.0
Dealer,0.0,0.0,2.0,BHK,1150.0,1.0,1.0,"Kharghar,Maharashtra",19.038205,73.06612,92.0
Owner,0.0,0.0,2.0,BHK,900.0,1.0,1.0,"Harsha Layout,Bangalore",12.96991,77.59796,36.0
Owner,0.0,0.0,2.0,BHK,1199.904008,1.0,1.0,"Nallampalayam,Coimbatore",11.04795,76.95541800000001,50.0
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Owner,0.0,0.0,3.0,BHK,1325.205407,1.0,1.0,"Oragadam,Chennai",13.09,80.27,50.0
Owner,0.0,0.0,2.0,BHK,1200.141193,1.0,1.0,"Kodunthirapully,Palakkad",10.77917,76.65472,34.0
Dealer,0.0,1.0,3.0,BHK,1865.403932,1.0,1.0,"Panvel,Lalitpur",18.966114,73.148278,130.0
Owner,0.0,0.0,3.0,BHK,1900.121803,1.0,1.0,"Kasavanhalli,Bangalore",12.9077,77.6755,78.0
Dealer,0.0,0.0,2.0,BHK,865.0952858999999,1.0,1.0,"Guduvancheri,Chennai",12.842686,80.063733,34.5
Dealer,1.0,1.0,3.0,BHK,1100.125331,0.0,0.0,"Kanakpura Road,Bangalore",12.896796,77.5724,79.0
Dealer,1.0,1.0,2.0,BHK,1108.62069,0.0,1.0,"Taloja Panchanand,Lalitpur",24.69028,78.41889,64.3
Dealer,0.0,1.0,2.0,BHK,812.3270632,1.0,1.0,"Parel,Maharashtra",18.996549,72.842967,320.0
Owner,0.0,0.0,2.0,BHK,797.1412864,1.0,1.0,"Kaspapuram,Chennai",12.886236,80.148862,29.0
Dealer,0.0,0.0,1.0,BHK,650.0541712,1.0,1.0,"Sector 5 Ulwe,Lalitpur",22.575343,88.433715,48.0
Dealer,1.0,1.0,3.0,BHK,1582.946391,0.0,0.0,"Nagavara,Bangalore",13.036,77.6226,150.0
Dealer,0.0,1.0,3.0,BHK,1600.0,1.0,1.0,"Airoli,Mumbai",19.155552,72.997112,180.0
Owner,0.0,0.0,3.0,BHK,1920.307249,1.0,1.0,"Vasna-Bhayli-Road,Vadodara",22.288976,73.128222,40.0
Dealer,0.0,0.0,3.0,BHK,1725.3774260000002,1.0,1.0,"Crossing Republik,Ghaziabad",28.629811,77.434197,48.0
Owner,0.0,0.0,3.0,BHK,1260.239445,1.0,1.0,"Ramchandrapur,Kolkata",22.459643,88.329002,60.0
Owner,0.0,0.0,3.0,BHK,1414.027149,1.0,1.0,"Gahunje,Pune",18.674295,73.70211,200.0
Dealer,1.0,1.0,2.0,BHK,1315.037164,0.0,1.0,"Mansarovar,Jaipur",26.8626,75.7633,46.0
Dealer,1.0,1.0,3.0,BHK,1219.059734,0.0,1.0,"Mulund (West),Lalitpur",19.1759,72.9522,230.0
Dealer,0.0,1.0,3.0,BHK,745.0523865,1.0,1.0,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,32.0
Dealer,0.0,0.0,3.0,BHK,1717.8441059999998,1.0,1.0,"Arcot Road,Chennai",26.340786,78.94720600000001,160.0
Owner,0.0,0.0,2.0,BHK,1075.046516,1.0,1.0,"Sector-120 Noida,Noida",28.585757,77.396668,52.0
Dealer,0.0,0.0,2.0,BHK,925.0243427,1.0,1.0,"Sector-44 Noida,Noida",28.552626,77.33394799999999,28.5
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,1782.042495,1.0,1.0,"Deonar,Lalitpur",24.69028,78.41889,390.0
Owner,0.0,0.0,2.0,BHK,1449.835685,1.0,1.0,"Vaishali Nagar,Jaipur",26.91868,75.750399,75.0
Dealer,1.0,0.0,3.0,BHK,1600.0,0.0,1.0,"Thane West,Lalitpur",19.18,72.96333,160.0
Owner,0.0,0.0,2.0,BHK,857.1428571,1.0,1.0,"Hadapsar,Pune",18.49667,73.94167,45.0
Dealer,0.0,0.0,2.0,BHK,1079.136691,1.0,1.0,"Shankar Kalat Nagar,Pune",19.957301,73.839897,81.0
Dealer,0.0,0.0,4.0,BHK,3252.244048,1.0,1.0,"Whitefield,Bangalore",12.9958935,77.761394,250.0
Owner,0.0,0.0,3.0,BHK,1223.362273,1.0,1.0,"Kothi Char Rasta,Vadodara",21.569257,72.834546,31.0
Owner,0.0,0.0,3.0,BHK,1592.215834,1.0,1.0,"Sector-137 Noida,Noida",28.506454,77.40956800000001,72.0
Dealer,0.0,0.0,1.0,BHK,430.0101845,1.0,1.0,"Sector 3 Charkop,Maharashtra",18.96,72.82,76.0
Dealer,0.0,1.0,2.0,BHK,901.463144,1.0,1.0,"Tilak Nagar,Lalitpur",28.6396,77.0884,130.0
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,4.0,BHK,2258.064516,1.0,0.0,"Sector-106 Gurgaon,Gurgaon",28.50437,76.996356,140.0
Dealer,1.0,1.0,2.0,BHK,683.0341897000001,0.0,1.0,"Kanjur Marg (East),Mumbai",19.221571,73.042474,180.0
Dealer,0.0,0.0,3.0,BHK,1782.8200969999998,1.0,1.0,"Akshaya Nagar,Bangalore",12.96991,77.59796,110.0
Dealer,1.0,0.0,1.0,BHK,404.0237467,0.0,1.0,"Majiwada,Lalitpur",19.218498,72.992114,49.0
Owner,0.0,0.0,2.0,BHK,1180.376245,1.0,1.0,"Bengeri,Hubli",15.311595,75.133498,32.0
Dealer,1.0,0.0,2.0,BHK,998.8776655,0.0,1.0,"Kharadi,Pune",18.5438,73.9438,44.5
Owner,0.0,0.0,2.0,BHK,1800.0,1.0,1.0,"Pator Kuchi,Guwahati",26.111754,91.802254,45.0
Owner,0.0,0.0,3.0,BHK,1571.16451,1.0,1.0,"Silver Springs Layout,Bangalore",12.857176,77.592324,85.0
Dealer,0.0,1.0,3.0,BHK,1860.407352,1.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,74.9
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,1840.168244,1.0,1.0,"Vemali,Vadodara",22.35962,73.187321,70.0
Dealer,0.0,1.0,3.0,BHK,1883.767535,1.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,84.6
Dealer,0.0,1.0,1.0,BHK,700.0,1.0,1.0,"Taloja Panchanand,Lalitpur",24.69028,78.41889,35.0
Dealer,0.0,0.0,1.0,BHK,550.0550055,1.0,1.0,"Morya Executive Kanadia Road,Indore",45.1,-63.5,15.0
Dealer,0.0,0.0,3.0,BHK,1300.7122949999998,1.0,1.0,"Dahisar (East),Lalitpur",19.256471,72.868815,210.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,1433.928965,1.0,1.0,"Sector-28 Noida,Noida",28.5722,77.3331,130.0
Owner,0.0,0.0,2.0,BHK,1059.907834,1.0,1.0,"Mansarovar,Jaipur",26.8626,75.7633,23.0
unknown,0.0,0.0,2.0,Studio,-1000,1.0,1.0,"Gnanapragasam Nagar,Pondicherry",999.0,-999.0,-1000000.0
Dealer,1.0,1.0,4.0,BHK,1149.852886,0.0,1.0,"Worli,Mumbai",19.0167,72.8167,680.0
Dealer,0.0,0.0,3.0,BHK,1500.115393,1.0,1.0,"Sector 36 Kharghar,Lalitpur",19.071749,73.080575,130.0
Owner,0.0,0.0,3.0,BHK,2027.369488,1.0,1.0,"Subhanpura,Vadodara",22.318485,73.162544,80.0
Dealer,0.0,0.0,3.0,BHK,2063.357204,1.0,1.0,"Marathahalli,Bangalore",12.95619,77.70194000000001,170.0
Dealer,0.0,0.0,1.0,BHK,747.1049682,1.0,1.0,"Sughad,Gandhinagar",23.126218,72.628827,20.0
Owner,0.0,0.0,3.0,BHK,2000.0,1.0,1.0,"Bommanahalli,Bangalore",12.907374,77.625811,69.0
Owner,0.0,0.0,2.0,BHK,719.9868345,1.0,1.0,"Andheri (West),Maharashtra",19.139348,72.820458,350.0
Dealer,0.0,0.0,1.0,BHK,800.0,1.0,1.0,"Sector 20 Kharghar,Lalitpur",19.049214000000003,73.072916,56.0
Owner,0.0,0.0,3.0,BHK,2059.569075,1.0,1.0,"Morar,Gwalior",26.222194,78.22545500000001,65.0
Dealer,0.0,0.0,4.0,BHK,3500.011667,1.0,1.0,"Juhu Scheme,Lalitpur",19.1026,72.8243,1500.0
Owner,0.0,0.0,2.0,BHK,1000.0,1.0,1.0,"Kovaipudur,Coimbatore",11.0,76.96667,30.0
Dealer,0.0,0.0,3.0,BHK,1624.187906,1.0,1.0,"Wanowrie,Pune",18.52361,73.84778,130.0
Dealer,0.0,0.0,2.0,BHK,1401.755241,1.0,1.0,"Gokuldham,Maharashtra",18.957085,72.823163,230.0
Owner,0.0,0.0,3.0,BHK,1600.0,1.0,1.0,"Surya Nagar,Ghaziabad",28.668757,77.32633,80.0
Owner,0.0,1.0,3.0,BHK,1350.024546,1.0,1.0,"Sector-75 Noida,Noida",28.576117,77.382136,55.0
Dealer,0.0,1.0,1.0,BHK,685.0272613,1.0,1.0,"Sector-3 Ulwe,Mumbai",19.000869,73.118903,49.0
Owner,0.0,1.0,3.0,BHK,1648.160999,1.0,1.0,"Nallurhalli,Bangalore",12.96991,77.59796,95.0
Dealer,0.0,0.0,1.0,BHK,600.0282366,1.0,1.0,"Sector 8 Airoli,Lalitpur",19.216097,72.821721,85.0
Builder,1.0,1.0,2.0,BHK,1102.071006,0.0,0.0,"Gogol,Margao",15.2882,73.9903,59.6
Owner,0.0,0.0,2.0,BHK,898.8764045,1.0,1.0,"New Town,Kolkata",22.5922,88.484911,60.0
,,,,,nan,,,,,,nan
Dealer,1.0,0.0,2.0,BHK,1100.0,0.0,1.0,"Sarjapur,Bangalore",12.86,77.786,55.0
unknown,0.0,0.0,1.0,Studio,-1000,1.0,1.0,"Choolaimedu,Chennai",999.0,-999.0,-1000000.0
Builder,1.0,1.0,3.0,BHK,1202.857143,0.0,0.0,"Jalukbari,Guwahati",26.154874,91.670312,42.1
Dealer,0.0,1.0,3.0,BHK,1550.227367,1.0,1.0,"Sector-110 Noida,Noida",28.536585,77.383669,75.0
Dealer,0.0,0.0,3.0,BHK,1292.407108,1.0,1.0,"Tamando,Bhubaneswar",20.236361,85.743845,40.0
Dealer,1.0,1.0,2.0,BHK,72851.97887,0.0,0.0,"Baner,Pune",18.558319,73.77588,7860.0
Owner,0.0,0.0,3.0,BHK,1202.115724,1.0,1.0,"Sector-137 Noida,Noida",28.506454,77.40956800000001,75.0
Builder,0.0,0.0,2.0,BHK,1050.0,1.0,0.0,"Bommanahalli,Bangalore",12.907374,77.625811,33.6
Owner,1.0,1.0,3.0,BHK,1495.170877,0.0,1.0,"Sector-79 Noida,Noida",28.558047,77.392752,80.5
Dealer,1.0,1.0,2.0,BHK,580.0,0.0,0.0,"Sector-89 Gurgaon,Gurgaon",28.418638,76.94541600000001,23.2
Owner,0.0,0.0,3.0,BHK,1388.337961,1.0,1.0,"Samarpan Circle,Jamnagar",22.47,70.07,35.0
Dealer,1.0,0.0,2.0,BHK,750.1129687999999,0.0,1.0,"Madhyamgram,Kolkata",22.7,88.45,16.6
Dealer,1.0,1.0,2.0,BHK,1190.227605,0.0,1.0,"Patia,Bhubaneswar",20.353795,85.82101999999999,57.0
Owner,0.0,0.0,2.0,BHK,932.9187028,1.0,1.0,"Kompally,Secunderabad",17.546483,78.480303,42.0
Dealer,1.0,1.0,3.0,BHK,634.3046638,0.0,0.0,"Hinjewadi,Lalitpur",18.5853,73.7413,89.9
Dealer,0.0,0.0,1.0,BHK,550.0550055,1.0,1.0,"Sector-9 New Panvel,Lalitpur",28.716907,77.12469899999999,45.0
Owner,0.0,0.0,2.0,BHK,980.0078401,1.0,1.0,"Sundarpada,Bhubaneswar",20.230195,85.816005,25.0
Builder,1.0,1.0,3.0,BHK,1474.418605,0.0,0.0,"Zirakpur,Mohali",30.65,76.82,63.4
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,2.0,BHK,725.0665877,1.0,1.0,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,24.5
Dealer,0.0,0.0,4.0,BHK,3571.0742979999995,1.0,1.0,"Dollar Scheme Colony,Bangalore",12.96991,77.59796,360.0
Dealer,0.0,0.0,2.0,BHK,919.8423127,1.0,1.0,"Rajarhat,Kolkata",22.54111,88.33778000000001,35.0
Dealer,0.0,1.0,3.0,BHK,1557.285873,1.0,1.0,"Sector 17 Ulwe,Maharashtra",18.964489,73.019574,140.0
Dealer,0.0,0.0,2.0,BHK,970.0618833,1.0,1.0,"Ravet,Pune",18.651598,73.735448,58.0
Dealer,0.0,0.0,2.0,BHK,660.0115502,1.0,1.0,"Huzefa Nagar,Lalitpur",24.69028,78.41889,160.0
Dealer,0.0,0.0,2.0,BHK,800.0,1.0,1.0,"Sector 20 Kharghar,Lalitpur",19.049214000000003,73.072916,81.0
Dealer,1.0,1.0,1.0,BHK,449.01582,0.0,1.0,"Siddharth Nagar,Lalitpur",27.4,82.96,86.0
Dealer,0.0,0.0,2.0,BHK,1358.024691,1.0,1.0,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,38.5
Owner,0.0,0.0,2.0,BHK,1050.213325,1.0,1.0,"MS Pallya,Bangalore",13.083038,77.552219,32.0
Dealer,1.0,0.0,3.0,BHK,1300.348874,0.0,1.0,"Poonamallee,Chennai",13.05,80.11,41.0
Owner,0.0,0.0,3.0,BHK,1100.070972,1.0,1.0,"Pragati Park,Kolkata",22.550606,88.345715,31.0
Dealer,0.0,0.0,3.0,BHK,1962.580139,1.0,1.0,"E M Bypass,Kolkata",22.54111,88.33778000000001,150.0
unknown,0.0,0.0,3.0,Studio,-1000,1.0,1.0,"Guduvancheri,Chennai",999.0,-999.0,-1000000.0
Dealer,0.0,1.0,2.0,BHK,1267.759563,1.0,1.0,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,23.2
Owner,0.0,0.0,2.0,BHK,639.0359686,1.0,1.0,"Sector-55 Chandigarh,Chandigarh",30.731886,76.724948,70.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,2.0,BHK,1430.0,1.0,1.0,"Ramamurthy Nagar,Bangalore",13.013312,77.662077,57.2
unknown,0.0,0.0,2.0,Studio,-1000,1.0,1.0,"Bharari,Shimla",999.0,-999.0,-1000000.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,2.0,BHK,1102.978041,1.0,1.0,"Lullanagar,Pune",18.52361,73.84778,110.0
Owner,1.0,1.0,2.0,BHK,1147.540984,0.0,1.0,"Kenchenhalli,Bangalore",13.1195,77.5837,74.2
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,1.0,BHK,545.0185306,1.0,1.0,"Nalasopara (West),Lalitpur",24.69028,78.41889,25.0
Owner,0.0,0.0,3.0,BHK,1500.182949,1.0,1.0,"Purushothapuram,Visakhapatnam",17.792968,83.217609,41.0
,,,,,nan,,,,,,nan
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,1469.797455,1.0,1.0,"Sector-4 Vaishali,Ghaziabad",28.644695,77.33895600000001,82.0
,,,,,nan,,,,,,nan
unknown,0.0,0.0,3.0,Studio,-1000,1.0,1.0,"Sector 88 Faridabad,Faridabad",999.0,-999.0,-1000000.0
Dealer,1.0,1.0,2.0,BHK,480.4532578,0.0,0.0,"Taloja,Mumbai",19.076057,73.097319,42.4
Dealer,0.0,0.0,3.0,BHK,2100.210021,1.0,1.0,"Kharadi,Pune",18.5438,73.9438,140.0
Dealer,0.0,1.0,4.0,BHK,3846.153846,1.0,0.0,"Sector-108 Noida,Noida",28.526624,77.37671800000001,250.0
Dealer,0.0,0.0,3.0,BHK,1524.003048,1.0,1.0,"Lakshminarayana Pura,Bangalore",12.96991,77.59796,120.0
Owner,0.0,0.0,1.0,BHK,400.0,1.0,1.0,"Sector-36 Noida,Noida",28.571921000000003,77.34865400000001,28.0
Dealer,0.0,0.0,2.0,BHK,1224.489796,1.0,1.0,"Kharghar,Lalitpur",24.69028,78.41889,120.0
Owner,1.0,0.0,2.0,BHK,1399.956924,0.0,1.0,"Indirapuram,Ghaziabad",28.63676,77.36315,65.0
Dealer,0.0,0.0,3.0,BHK,1790.243175,1.0,1.0,"JP Nagar,Bangalore",12.905368,77.580403,120.0
Dealer,0.0,0.0,2.0,BHK,1127.626858,1.0,1.0,"NH-8,Dharuhera",12.973237,77.64685899999999,22.0
